CustomerID,Recency_Asli,Frequency_Asli,Monetary_Asli,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Segmen_KMeans,Segmen_Hierarchical,Segmen_DBSCAN,Recency_scaled,Frequency_scaled,Monetary_scaled
16968,4,2,439.43,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,-0.36158277709840037,-0.3980081020911192
16969,39,3,650.41,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.10585307691818215,0.05960546552681911,-0.08696149775262588
16971,38,1,357.21,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.12474545964177015,-0.9552142636712971,-0.562224336744001
16976,267,1,251.51999999999998,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3135171700007557,-0.9552142636712971,-0.840084097201767
16978,78,1,344.33,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4019933629965244,-0.9552142636712971,-0.5913264052089698
16979,4,6,1852.0,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.8789251688960832,0.7438641501847868
16980,255,2,1028.46,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.2793336700851932,-0.36158277709840037,0.2767459042379898
16982,61,1,384.06,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2211768101395232,-0.9552142636712971,-0.5047816205790517
16983,13,7,1905.87,1,1,0,Champions,Champions,At-Risk Champions,-0.8892400660298114,1.0744251947249353,0.7666388220963939
16984,88,2,4459.52,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.4909329380903411,-0.36158277709840037,1.4420000378534505
16985,17,10,5464.12,1,1,0,Champions,Champions,At-Risk Champions,-0.7017069128441668,1.5406654655354899,1.6034256759864989
16986,30,2,1873.2,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.2960560335189878,-0.36158277709840037,0.7529049345298174
16987,3,7,1616.8,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,1.0744251947249353,0.635988829703408
16988,5,1,126.12,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-1.5215015741842748,-0.9552142636712971,-1.3855524474024534
16989,7,6,1133.25,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,0.8789251688960832,0.35378460453108856
16990,219,1,179.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1662457329732419,-0.9552142636712971,-1.1091260769729054
16992,11,5,1614.31,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.6532369520997158,0.6347647006235468
16996,30,6,1456.96,1,1,0,Champions,Champions,At-Risk Champions,-0.2960560335189878,0.8789251688960832,0.5533141150873859
16997,288,3,702.0,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.3698109782739254,0.05960546552681911,-0.026389233645014623
16998,150,4,295.0,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8854115876894589,0.3863044476016776,-0.7138265257917518
16999,23,2,484.82,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.4870358868672529,-0.36158277709840037,-0.32005592934807303
17001,1,11,3989.57,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,1.6680566812978321,1.3535220080382697
17002,86,3,1493.73,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.473972906706051,0.05960546552681911,0.5731087041836502
17004,46,2,1312.1399999999999,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.014486707924192927,-0.36158277709840037,0.47017211700480005
17006,5,4,781.78,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,0.3863044476016776,0.05903984042634774
17007,51,6,889.9300000000001,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.08992556633514363,0.8789251688960832,0.16188885041406026
17010,18,1,195.36,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.6613614517492411,-0.9552142636712971,-1.0399904560404603
17011,30,1,270.9,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.2960560335189878,-0.9552142636712971,-0.7813188443761068
17014,8,3,583.4300000000001,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.05960546552681911,-0.1731912097117579
17015,29,3,1838.6100000000001,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3205241028950956,0.05960546552681911,0.7381005041437809
17017,3,20,8694.26,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,2.487376384667096,1.9724907676538412
17018,41,2,920.1,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.06944540468970294,-0.36158277709840037,0.18835546088178437
17019,11,4,1258.08,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.3863044476016776,0.43676183436702715
17022,31,1,71.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.27236486089033946,-0.9552142636712971,-1.8373275631749677
17024,45,3,95.85,0,0,-1,Lost / Churned,At-Risk Champions,Noise/Outlier,-0.0015614215275583125,0.05960546552681911,-1.6016930142619752
17025,61,3,357.77,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.2211768101395232,0.05960546552681911,-0.5609828864465363
17026,185,2,154.82999999999998,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0409714714796316,-0.36158277709840037,-1.2237187809739052
17027,79,6,877.5600000000001,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.4113797667403285,0.8789251688960832,0.15077724208417034
17029,111,2,716.0,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6624584649457211,-0.36158277709840037,-0.010718041833340174
17030,64,1,146.87,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.25643735030730064,-0.9552142636712971,-1.2653880629617436
17031,12,2,380.35,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.9445401209818783,-0.36158277709840037,-0.5124758370739675
17033,86,3,1030.14,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.473972906706051,0.05960546552681911,0.27804178172584965
17034,16,3,745.52,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7443590504544844,0.05960546552681911,0.02134648697985238
17035,246,2,433.53000000000003,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.252627506451775,-0.36158277709840037,-0.4087262231503928
17037,88,1,1267.32,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4909329380903411,-0.9552142636712971,0.44257279840608216
17038,30,1,112.4,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.2960560335189878,-0.9552142636712971,-1.4763183846677475
17040,138,1,449.73,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.8236210556992557,-0.9552142636712971,-0.37963641065749926
17041,27,3,1071.49,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.37200722237130046,0.05960546552681911,0.3092889282822792
17042,3,5,1036.58,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,0.6532369520997158,0.2829898287688704
17043,32,4,1735.18,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.24940276429285124,0.3863044476016776,0.6921125653249196
17044,25,1,948.48,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.4273072773233673,-0.9552142636712971,0.21247215044215498
17045,113,3,339.44,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6756660532493783,0.05960546552681911,-0.602660478080132
17046,157,1,642.02,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9192262066550354,-0.9552142636712971,-0.09726388181419447
17047,85,3,1100.9,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4653461139941349,0.05960546552681911,0.33078862487163735
17048,118,3,925.35,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7076971190400876,0.05960546552681911,0.1928723147680341
17049,3,9,5655.03,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,1.4011241767997944,1.6307135629556093
17050,96,6,3185.64,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.5551626080798789,0.8789251688960832,1.1747345297392033
17051,194,1,240.89000000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0762320116474091,-0.9552142636712971,-0.8742632437644009
17052,28,1,399.09,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.3458217546340572,-0.9552142636712971,-0.47435122025853105
17053,131,1,498.48,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7850629230241704,-0.9552142636712971,-0.2980186332878986
17054,28,5,1356.33,1,1,0,Champions,Champions,At-Risk Champions,-0.3458217546340572,0.6532369520997158,0.4964762629699474
17058,82,3,1179.89,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4388506943278125,0.05960546552681911,0.3858095433513154
17059,30,5,3080.39,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.2960560335189878,0.6532369520997158,1.1480425907614673
17060,266,1,234.24,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3107275994304497,-0.9552142636712971,-0.896417710840101
17061,74,11,5232.2300000000005,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.36322052473557237,1.6680566812978321,1.5689683549944853
17062,314,4,533.33,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.4340938842810735,0.3863044476016776,-0.24441738477759556
17063,21,7,1461.14,1,1,0,Champions,Champions,At-Risk Champions,-0.5519645819744484,1.0744251947249353,0.5555893545776897
17064,59,3,855.45,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.19670874076341505,0.05960546552681911,0.13052101607751104
17068,12,21,4552.14,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,2.555485194733606,1.4583330826480052
17069,28,9,2709.7000000000003,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3458217546340572,1.4011241767997944,1.0461792696886942
17070,114,1,304.24,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.68218320610311,-0.9552142636712971,-0.6893974766918703
17071,28,9,2429.03,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3458217546340572,1.4011241767997944,0.9593129252126926
17073,18,4,1446.09,1,1,0,Champions,Champions,At-Risk Champions,-0.6613614517492411,0.3863044476016776,0.5473667277732263
17075,18,4,834.12,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.6613614517492411,0.3863044476016776,0.11047758055134621
17076,36,3,841.0799999999999,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.16402870097223204,0.05960546552681911,0.11707349693845565
17078,36,2,378.2,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.16402870097223204,-0.36158277709840037,-0.516969082169802
17079,78,1,118.80000000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4019933629965244,-0.9552142636712971,-1.4326860188931312
17080,22,2,287.62,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.5187942651860693,-0.36158277709840037,-0.7338922124750457
17081,25,2,288.91,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.4273072773233673,-0.36158277709840037,-0.7303480566475153
17082,33,2,2003.85,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.22712620679597337,-0.36158277709840037,0.8064595125956499
17083,109,3,1405.78,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6490128893147309,0.05960546552681911,0.5249146902757992
17084,35,2,2747.9900000000002,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.18447406918565573,-0.36158277709840037,1.0573266486480495
17085,123,5,1562.4,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.7384096537980341,0.6532369520997158,0.6088057582244114
17086,7,6,2050.08,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,0.8789251688960832,0.8245771061994072
17088,28,4,1991.01,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3458217546340572,0.3863044476016776,0.8013533358394945
17090,4,7,1974.65,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,1.0744251947249353,0.7947994394049263
17091,3,9,3827.76,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,1.4011241767997944,1.3206257816304592
17092,50,4,1774.03,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.07543561088562381,0.3863044476016776,0.7096999071670568
17094,322,1,302.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4528085769791685,-0.9552142636712971,-0.6952510797257949
17095,23,3,1324.16,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.05960546552681911,0.4774136674096816
17096,15,4,1022.13,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7895977045488505,0.3863044476016776,0.2718441544252092
17097,2,8,954.42,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,1.2468684386726128,0.21742852288519143
17100,18,2,971.74,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.6613614517492411,-0.36158277709840037,0.2317064369143786
17101,10,4,1621.73,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,0.3863044476016776,0.6384069587330982
17102,262,1,25.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2994638495891662,-0.9552142636712971,-2.631674743031959
17105,159,2,665.78,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9286126103988395,-0.36158277709840037,-0.06842772643195723
17107,33,6,10797.48,1,1,0,Champions,Champions,At-Risk Champions,-0.22712620679597337,0.8789251688960832,2.144650477446715
17109,29,6,881.29,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,0.8789251688960832,0.15414418212593387
17110,165,1,163.29999999999998,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9560835379863235,-0.9552142636712971,-1.1816551587424506
17111,47,1,231.61,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.03019695679125805,-0.9552142636712971,-0.9053528629921157
17114,6,8,801.12,1,1,0,Champions,Champions,At-Risk Champions,-1.4064729096883222,1.2468684386726128,0.07843638750123008
17115,8,3,837.5,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.05960546552681911,0.11368760763373342
17117,288,1,116.19999999999999,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3698109782739254,-0.9552142636712971,-1.4501237785820995
17118,318,1,157.02,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4435098989158772,-0.9552142636712971,-1.2126276127226372
17119,3,2,606.91,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,-0.36158277709840037,-0.1418870255785277
17120,233,1,307.46,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2122820453568492,-0.9552142636712971,-0.68105774657457
17122,119,1,138.32,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.713941584421926,-0.9552142636712971,-1.312722086468154
17123,162,1,345.29999999999995,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9424744813034064,-0.9552142636712971,-0.5890972184282458
17124,185,1,294.24,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0409714714796316,-0.9552142636712971,-0.7158696665427822
17125,50,1,230.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.07543561088562381,-0.9552142636712971,-0.9091543292815703
17126,152,5,989.45,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.895230272225732,0.6532369520997158,0.24604535131302616
17128,335,1,157.09,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4822531262858296,-0.9552142636712971,-1.2122756407556692
17131,5,5,2463.17,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,0.6532369520997158,0.9704005140154559
17133,16,7,4892.240000000001,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.0744251947249353,1.5155833128052687
17134,107,2,413.2,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6353205921544528,-0.36158277709840037,-0.4468064187097835
17135,16,7,1139.73,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.0744251947249353,0.3583119836162754
17138,276,1,380.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3381648540746935,-0.9552142636712971,-0.5121633008383473
17139,16,12,10650.77,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.7852452398084835,2.133779154583033
17140,247,1,454.12,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2556424974565452,-0.9552142636712971,-0.3719334107176621
17142,239,1,579.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.231174428080437,-0.9552142636712971,-0.17923821987380548
17144,1,2,984.57,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,-0.36158277709840037,0.242120008131624
17146,106,3,749.78,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6283790606233428,0.05960546552681911,0.02586869159840237
17147,23,4,1714.59,1,1,0,Champions,Champions,At-Risk Champions,-0.4870358868672529,0.3863044476016776,0.6826312648389201
17148,52,1,124.88,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.10413950578058002,-0.9552142636712971,-1.3933427244767496
17152,195,3,1689.5,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0800489471232713,0.05960546552681911,0.6709227810167557
17153,24,1,213.78,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.45657413660453583,-0.9552142636712971,-0.9687315766662248
17154,75,1,329.34,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.37310423556778083,-0.9552142636712971,-0.6265948676293123
17155,18,2,251.70000000000002,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.6613614517492411,-0.36158277709840037,-0.8395178054294095
17157,8,2,319.0,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-1.2189397565026774,-0.36158277709840037,-0.6518683411348704
17158,32,3,1266.97,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.24940276429285124,0.05960546552681911,0.4423534586275754
17159,22,3,1538.88,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.5187942651860693,0.05960546552681911,0.5967589240131592
17160,31,6,3518.03,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.27236486089033946,0.8789251688960832,1.2535860565363888
17162,29,10,1715.46,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,1.5406654655354899,0.6830341802866516
17163,22,2,293.1,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.5187942651860693,-0.36158277709840037,-0.7189442602721537
17164,33,7,2467.35,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.22712620679597337,1.0744251947249353,0.9717474774110663
17165,284,1,158.68,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3594106808800466,-0.9552142636712971,-1.2043225467179617
17166,39,2,206.34,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.10585307691818215,-0.36158277709840037,-0.9967491325244545
17169,58,2,835.78,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.1841671134665053,-0.36158277709840037,0.11205572297909341
17171,289,1,224.91,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3723885603136328,-0.9552142636712971,-0.9285800006841889
17172,79,1,317.76,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4113797667403285,-0.9552142636712971,-0.6549538925059349
17173,5,8,3766.6,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,1.2468684386726128,1.3078284452510145
17174,218,1,59.9,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1628461404940136,-0.9552142636712971,-1.9703911363808364
17175,44,4,1443.69,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.01796228521349842,0.3863044476016776,0.5460475772485742
